Gene_Name,CAPNS1,PFN2,PYGB,SCRN1,CCND1,HTRA1,ITGB5,RALB,TWF1,ANXA2,PKM,ACTN1,ANXA5,PTMS,CD63,RAB13,CBR1,SQSTM1,HCLS1,PTPRCAP,PTPRC,CORO1A,ARHGDIB,LAPTM5,WAS,CXCR4,LRMP,DAG1,PIR,MYB,EMP2
CGGA_1713,7.588864518,6.740522858,5.530757457,5.058316496,6.150965784,7.80451827,6.854993017,4.529820947,4.880685525,7.648033951,8.86393845,4.817111573,7.54063178,9.717419388,9.920620823,6.481718719,6.043519494,6.72369507,2.944858446,2.782408565,0.495695163,4.672425342,6.745640714,5.133399125,2.277984747,3.955126781,1.056583528,5.031218731,2.454175893,1.182692298,3.67468662
CGGA_1714,9.33815696,7.416670877,5.931446685,4.097610797,5.539779192,8.751979145,4.847495884,3.257010618,3.333423734,5.751945682,9.279633794,2.726831217,6.004726094,9.600767795,10.57485839,7.044831233,5.586764743,6.980825052,4.617651119,5.975905274,0.956056652,6.636624621,6.355615383,8.234242633,4.368069877,3.956056652,1.275007047,4.217230716,4.665051614,0.286881148,1.378511623
CGGA_1715,7.546817308,5.567119488,5.963242904,5.771885579,5.76897825,9.902993065,5.906169068,4.393004257,4.532940288,6.441616269,8.687340687,4.915520901,8.385301603,8.801255678,10.47273145,6.500324049,6.503189699,6.837060204,5.072963272,3.673556424,1.996388746,5.376081967,6.378685014,6.124328135,3.721372659,3.09592442,2.528571319,5.828072998,4.287620044,0.111031312,2.819668183
CGGA_1716,7.34314129,7.351204277,6.243935602,6.088523257,4.69543711,6.9489512,4.552131108,4.445594291,4.515384461,8.225111013,8.738869146,6.74321873,7.629138013,9.202001349,8.692929286,7.0725346,6.593204354,7.195446032,5.98208091,2.761285273,3.915520901,5.592158002,6.70348835,7.240314329,3.828834649,4.049630768,2.042644337,4.377123749,2.97819563,0.545968369,2.63691458
CGGA_1718,7.949826711,7.743824607,5.718909554,4.463360886,5.965322548,8.027795441,4.890933022,3.266036894,3.681449265,5.495055528,8.24474438,3.992768431,6.606738317,10.06414994,9.11904486,6.660922914,3.888499736,6.920174182,4.525442506,4.641546029,1.350497247,5.994805976,5.904965719,6.564835417,3.870857864,1.843983844,1.843983844,4.702657543,3.22342255,0.124328135,1.117695043
CGGA_1720,7.313427266,7.833269621,6.58029626,5.849248703,5.653060017,7.207697669,4.036503334,4.111031312,5.632268215,5.178714641,8.187203589,4.322649262,7.076922459,7.739848103,8.48458125,7.044066197,3.882643049,7.330648028,3.56193706,2.735522177,2.070389328,4.298658316,5.008988783,5.307792796,1.867896464,1.948600847,1.40599236,5.167518504,3.469885976,0.389566812,2.073820233
CGGA_1721,9.523934343,7.695645899,6.367021533,3.975446766,5.778208576,8.400836752,3.809414444,3.03562391,3.012568674,4.716442237,9.678635348,2.007195501,4.077242999,9.903113609,9.971457335,5.504938132,5.592158002,6.649040566,3.099295204,4.787641414,0.333423734,5.668459557,4.657640005,6.370513052,3.451540833,2.03562391,0.992768431,4.079804755,5.19061486,0.163498732,1.475084883
CGGA_1722,4.024142346,4.007195501,4.329123596,2.570462931,3.107687869,4.678635348,3.744161096,1.941106311,0.956056652,5.118525849,7.577730931,3.491853096,4.29351763,4.702657543,5.847245307,2.313245852,3.22342255,5.48864354,3.945794957,0.871843649,1.794935663,4.218781168,2.675815931,3.921245889,1.432959407,1.541019153,0.454175893,2.485426827,0.475084883,0.014355293,1.678071905
CGGA_1723,7.633649168,6.780835002,6.186064704,4.69432306,6.196331634,9.343496655,4.258518925,3.950468414,3.870857864,4.782932705,8.947549278,3.148934105,5.930264245,9.585751259,9.249824549,5.966707314,6.446090774,7.058208246,3.212569339,4.422233001,0.757023247,5.043956873,5.086613947,5.358958826,3.158660175,1.827819025,1.448900951,4.34978987,3.691534165,0.367371066,1.575312331
CGGA_1725,6.852997588,7.418780266,6.76035403,4.732811872,5.761817143,8.162945137,3.925049965,4.071247819,5.110196178,5.352617299,9.559931499,4.111031312,6.307064162,9.692040052,9.28925812,6.412104045,5.69265037,7.105594276,3.608809243,3.303050085,1.028569152,4.59275601,5.96208625,5.374691752,3.285402219,3.95419631,1.443606651,5.185866545,1.718087584,0.464668267,1.541019153
CGGA_1727,9.288912203,7.492013387,6.230164578,4.601696516,5.251719093,8.091646948,5.244887059,3.59454855,3.426264755,4.625270489,8.96127604,1.89917563,6.270715808,9.388146476,10.02946669,7.380157992,3.414135533,7.207892852,4.21490191,5.040892431,0.613531653,6.078097423,5.859721129,6.927659461,3.802193217,2.40053793,1.40053793,4.203984166,2.97819563,0.028569152,1.298658316
CGGA_1728,8.59700966,7.685659877,6.252665432,5.037821465,5.380937195,7.242507238,6.188044796,4.346247774,5.045705065,5.985044962,7.681730355,6.798050515,6.944389962,9.27447134,8.948279616,6.553360503,4.601696516,6.837438715,5.554588852,4.462052319,3.087462841,6.409390936,6.773732651,7.466219245,4.820178962,4.222650022,2.121015401,4.751142325,3.517275693,0.604071324,0.925999419
CGGA_1729,10.01723992,7.64954361,4.796493929,4.983221651,4.662775172,8.295217919,5.182692298,3.807354922,3.956056652,7.183188734,9.25179009,4.64038956,6.695715489,9.394955656,11.42708233,7.053545818,7.130724991,7.763345175,3.825785627,4.347665656,0.632268215,6.444269502,5.966476612,6.783456654,3.476381688,3.769771739,1.859969548,4.032100843,5.904002316,0.124328135,3.012568674
CGGA_1731,9.045295522,7.785812075,5.008092421,4.307428525,6.44145028,7.542335445,4.659924558,3.283921772,3.94016675,5.03562391,8.252050382,2.815575429,5.883865155,11.69650683,9.839550245,6.610581958,5.622930351,6.313790025,4.592158002,4.727920455,0.90303827,5.79753184,6.106222673,6.803485376,3.724650272,3.543495883,1.427606173,3.772941338,4.153805336,0.124328135,1.560714954
CGGA_1735,6.87541148,7.462461374,6.507953169,6.515542158,5.734438666,7.394634179,4.822220272,4.761285273,5.482525641,4.256255873,8.021646285,4.151371776,6.783587612,8.09333833,8.435961895,6.48816149,6.915401388,6.476219651,3.84899843,2.066950244,2.746312766,5.048323387,4.945794957,5.475084883,2.416839742,2.3305584,2.397802962,5.210622644,4.571069998,1.09085343,3.001802243
CGGA_1736,8.44968517,6.203201156,6.724377422,5.496334513,4.616475329,9.984033879,7.002815016,5.009884589,4.891905188,8.968494005,9.50458067,5.824004051,9.11353382,9.255477129,11.611781,8.301221805,7.24060055,7.905627685,5.311430456,3.994579724,2.35614381,5.867649406,7.222360218,7.50422312,4.054848477,4.837438715,1.761285273,5.971543554,3.327687364,0.137503524,3.244887059
CGGA_1737,8.347621369,7.97493077,6.632559052,4.892391026,5.554588852,9.227495614,3.775050541,3.150559677,3.720278465,5.205939832,8.735149812,2.809414444,5.430285273,9.731149292,9.782998209,5.9210078,7.17602351,6.948600847,2.963474124,4.885086225,0.367371066,4.941575862,4.854494418,5.320484678,2.841973119,2.485426827,0.782408565,4.340562269,5.247168,0.23878686,1.367371066
CGGA_1738,8.90478513,5.964629667,6.151168794,5.120186028,4.290571851,8.232852592,4.864928972,3.881664619,4.025028794,5.941106311,7.882704179,4.331991778,8.380634221,9.170751309,10.51631069,7.161081482,7.758756214,7.196528361,4.651912745,3.798050515,1.189033824,6.097189387,6.073391816,6.846117173,3.653060017,2.922197848,1.794935663,4.452200049,4.690417096,0.111031312,1.454175893
CGGA_1739,7.51420118,6.948834426,6.278542382,5.140778656,5.324810603,9.586614642,4.723012396,4.173127433,4.657068301,6.898812977,9.379270053,5.856736756,7.339048283,9.344584418,10.25420191,6.935106103,7.133912814,8.089106153,4.270528942,3.997292408,1.695993813,5.331633567,6.145269857,6.145269857,3.301587647,3.85698569,1.50589093,4.732811872,4.974988112,0.23878686,1.084064265
CGGA_1740,8.928666412,7.77452353,5.217618485,5.176721693,6.915162334,7.318678374,4.048759312,3.883620816,3.99095486,4.160274831,8.685905118,3.66106548,6.319220503,10.11627897,9.779538802,6.17132694,6.516487981,6.262282806,2.375734539,4.18030702,0.263034406,5.733354341,4.971773447,4.87774425,2.169925001,3.003602237,0.879705766,4.807870078,4.111031312,1.021479727,3.097610797
CGGA_1743,7.667679281,7.397032817,5.704595348,5.6395216,3.234194723,8.378901722,4.108524457,5.151777655,3.744161096,4.175524601,8.921305404,4.59812696,5.943686952,8.609991295,8.741702922,5.689019541,6.729416815,7.050719348,3.03562391,2.833902077,0.86393845,6.000901403,4.905447179,5.08491466,2.528571319,2.087462841,2.62058641,4.126807703,4.50779464,0.214124805,1.794935663
CGGA_1744,10.69572419,5.90014226,4.724650272,3.639232163,3.988230223,7.752481004,5.906890596,3.353323291,2.805292456,8.955795187,10.06975855,6.323370069,7.15035658,9.916192974,12.20600396,7.659139651,5.391973883,7.819795895,4.169925001,5.319039816,1.049630768,6.638363506,5.650764559,9.038672119,4.934988202,4.831370588,0.641546029,3.752748591,4.610581958,0.137503524,1.521050737
CGGA_1745,3.285402219,4.308885057,4.424922088,3.714795011,0.847996907,3.87282876,1.14404637,1.769771739,0.731183242,0.98550043,5.977050906,2.543495883,1.773996325,3.44625623,3.723558561,0.910732662,2.09423607,4.432291338,1.59454855,0.871843649,0.275007047,2.914564523,0.948600847,1.214124805,0.98550043,0.35614381,1.176322773,2.244887059,0.163498732,0.056583528,0.5360529
CGGA_1747,9.860435219,7.62388149,5.200064862,3.878725341,6.154615611,8.248354564,5.621758857,3.246408087,2.746312766,4.916476644,8.260166831,2.189033824,5.591260525,9.985600045,10.72220984,7.588789579,5.993674362,6.653060017,5.225352061,5.746043983,1.084064265,7.524424179,6.507318948,9.035486451,5.315783575,3.972692654,1.560714954,3.424922088,4.303050085,0.084064265,1.23878686
CGGA_1749,7.803485376,6.6574971,6.196725061,6.268658955,5.00495076,7.726558779,5.053545818,4.544732656,4.98550043,7.618825953,8.971399852,7.031770114,8.153906645,9.690015437,9.611264612,6.987548259,7.162794119,6.886915896,4.29351763,2.153805336,1.726831217,5.449231201,5.950001749,6.019479534,3.3305584,2.944858446,1.292781749,5.401903472,2.521050737,0.963474124,1.580145484
CGGA_1750,8.038425207,7.158256229,5.749266084,5.6114675,3.232660757,8.501518762,4.369466484,4.67468662,3.866907978,4.795455272,9.041166306,4.778734244,6.86913112,8.459267667,9.144785684,5.770036139,7.658068635,7.370687407,4.072963272,3.572889668,1.042644337,6.083426139,5.584661908,5.794155898,3.187451054,2.432959407,2.49057013,4.238022518,4.895787316,0.124328135,2.214124805
CGGA_1758,7.293057749,6.279285561,6.083638879,6.871474058,6.218587452,7.333065878,5.595145568,5.054848477,5.70348835,6.445263208,8.908692838,5.647026633,7.987093437,9.497672237,9.490530019,6.875042803,6.519321735,7.3323499,2.516015147,3.016139703,0.739848103,3.822730148,5.873321063,4.769242795,2.263034406,4.10349764,0.695993813,5.95373085,3.063502942,0.925999419,1.232660757
CGGA_1760,8.681695222,7.183188734,4.568640195,5.550285049,4.116863758,8.878480131,6.587964989,4.275007047,3.789729251,7.322469004,9.085525572,4.252476214,8.104074518,9.312224973,10.98372044,7.441284272,7.240982089,7.450551443,4.934988202,4.963474124,1.883620816,6.627315001,6.787380222,7.836050355,3.909773104,3.049630768,1.859969548,4.555202634,5.099715999,0.189033824,1.570462931
CGGA_1764,8.221007027,7.692022611,6.179112901,5.068240861,5.000901403,7.789403226,4.915042791,4.3305584,4.496973581,6.851499202,9.413543311,4.828326926,7.10841991,9.71616783,9.690259938,7.759355602,4.095080492,7.590287627,4.044394119,4.28169825,1.731183242,5.108524457,6.140165135,5.654492826,3.270528942,3.713695815,1.516015147,4.790250739,4.328405659,0.704871964,2.12763328
CGGA_1767,4.811471031,5.159871337,4.624685811,3.827819025,2.689299161,5.173527238,3.790772038,1.937344392,1.232660757,5.551823596,7.365010077,4.464668267,4.246408087,5.692092375,6.992994967,2.107687869,4.118525849,6.496813841,3.340562269,1.599317794,1.111031312,3.893362211,2.386810946,3.252476214,0.910732662,2.150559677,0.321928095,2.9800253,0.887525271,0,1.469885976
CGGA_1769,7.440370885,7.773007297,5.971543554,6.824513297,3.087462841,7.695228291,4.21023299,5.477353527,4.937815169,3.965322548,8.770036139,4.64096791,6.438292852,7.403352945,8.070335655,5.166715445,7.49057013,7.149848714,3.827819025,1.641546029,2.695993813,5.429615964,4.938285792,5.211401637,2.289834465,2.935459748,2.794935663,4.577730931,3.933572638,0.056583528,2.416839742
CGGA_1770,7.588864518,8.070174625,5.904484098,4.369466484,5.472812666,6.85847839,4.791293149,4.303780748,5.357200085,7.333870928,9.338045506,6.603329616,7.233332068,10.04308198,9.655155019,6.864557606,3.744161096,7.329213313,4.506525779,2.931683057,2.403267722,5.551823596,6.259084133,6.666472569,3.397802962,2.560714954,1.510961919,5.024142346,3.947666157,1.687060688,1.35614381
CGGA_1771,7.123914459,7.525207571,6.840966704,6.057016965,6.63473846,8.331185678,4.317593505,4.654206378,4.643278996,4.164303583,8.40526913,5.385776138,6.087462841,9.551535243,8.532589699,5.19061486,5.881175155,6.720004787,2.63691458,2.680324357,1.049630768,5.498250868,4.003602237,4.073820233,2.627606838,1.992768431,2.367371066,4.850999395,2.992768431,0.298658316,1.555816155
CGGA_1773,8.241172821,6.686220365,6.413627929,5.473786912,3.749534268,8.088258226,4.216454865,5.070818638,5.640100298,9.325417898,9.892330305,7.894696523,7.799993888,9.932569106,10.13423378,7.635971998,7.358255587,8.12085993,4.394376945,2.942983598,2.292781749,5.996614715,6.536985376,6.89251246,4.102658131,5.714245518,1.269033146,4.336283388,4.326968712,0.163498732,0.575312331
CGGA_1776,7.736875423,7.271089466,6.368244526,6.268658955,5.407352751,6.81672769,6.840337339,5.022811651,4.37920506,7.247073033,9.235631336,6.303415463,6.71383326,8.903520374,9.500304129,6.419370343,7.482283612,7.790511412,4.046141782,2.950468414,1.914564523,5.731454808,5.223036338,5.48864354,2.956056652,2.782408565,1.739848103,5.073391816,3.846994687,0.23878686,3.749534268
CGGA_1780,5.118941073,3.486714373,4.011674533,3.794935663,2.684818738,5.23457796,3.67468662,1.799087306,0.847996907,3.884597921,6.693765712,3.416839742,4.711494907,5.007644031,5.327328083,2.424922088,3.496973581,5.572586549,2.700439718,0.807354922,0.98550043,2.963474124,2.304511042,3,0.956056652,1.163498732,0.250961574,4.175524601,0.298658316,0.056583528,1.09085343
CGGA_1785,7.648753033,8.7534842,5.67468662,3.803227036,5.04745114,7.070603999,4.305240966,3.997292408,4.750070486,7.339493738,8.599354991,4.575312331,7.269407241,10.4565495,9.841674413,7.061992154,3.718087584,6.844360543,4.055716264,3.550900665,1.361768359,5.447909749,6.334317985,6.161081482,2.87774425,3.820689561,1.40599236,4.46008724,1.627606838,1.879705766,1.23878686
CGGA_1786,7.301313274,7.277984747,6.864928972,5.852747965,5.37086174,9.210500889,2.702657543,3.707082992,4.348374075,3.960697039,9.477454722,3.292781749,6.083000566,10.15682889,9.51412226,6.076815597,3.527320608,7.24583789,2.173127433,4.530445355,0.286881148,4.236492618,4.502075956,4.128458384,3.443606651,1.545968369,0.545968369,4.634593268,1.835924074,0.014355293,1.15704371
CGGA_1791,4.292045492,4.767125077,4.078951341,3.360364277,4.688739868,3.592158002,3.23572706,2.344828497,0.839959587,1.879705766,6.313790025,2.641546029,2.627606838,4.025914699,4.849999259,1.855989697,4.057450272,5.893847558,3.182692298,1.195347598,1.195347598,3.798050515,2.17951105,2.908812908,1.056583528,0.815575429,0.214124805,2.871843649,0.565597176,0.042644337,1.443606651
CGGA_1809,6.836176625,7.069422914,5.209063395,5.771885579,5.619413011,6.934870291,3.853995647,4.380590934,4.956985925,6.015916772,8.361154241,4.068670811,6.889230152,9.473320168,9.391501382,6.633721813,7.709221698,6.283180979,4.282439805,2.577730931,2.12763328,5.414473836,6.499845887,6.224194664,3.193771743,3.701549057,1.589763487,3.852997588,4.186659017,0.584962501,2.185866545
CGGA_1811,8.29209152,6.784111324,5.100557221,5.292781749,4.245647774,8.53099149,5.578938713,4.366671916,4.73714592,8.530757457,8.879675138,6.504302583,8.039083546,8.613457984,11.43828765,7.752681699,8.054360118,8.620183162,5.943452539,5.056149961,2.739848103,7.33860269,8.033367936,8.771687538,5.253989266,5.106013238,2.724650272,4.031218731,6.226315849,0.097610797,2.601696516
CGGA_1814,8.281095456,5.396776011,5.543186525,6.09212285,3.508428653,8.493695363,5.968321196,4.875780063,5.046578367,8.686290411,9.509676051,7.162089162,8.994834255,9.116915727,11.23124519,7.669239411,8.051426485,8.002646269,5.222650022,3.593353771,2.790772038,6.032321287,7.094869433,7.187747956,4.087462841,5.199279721,1.521050737,5.615592857,2.40599236,0.124328135,1.66448284
CGGA_1815,7.85106188,6.618532334,6.155020578,5.771621518,4.678071905,7.528336893,5.689858236,4.601102203,5.087462841,8.31097625,9.303598117,7.776301424,8.17761886,9.298749947,9.962418883,7.458201525,7.498011462,7.815127079,5.100557221,3.300123725,2.622930351,6.089582893,6.253800221,6.600358968,4.374343989,3.667892125,1.580145484,5.34091827,3.339137385,0.367371066,1.655351829
CGGA_1817,8.069046911,6.630521963,5.557655155,5.62497818,3.365972428,9.129875431,6.562242424,4.557655155,4.821710215,7.370077074,9.071676874,3.744161096,8.593727246,9.066869542,10.8320751,7.416924167,7.808385051,7.370948899,5.862699341,4.889473543,2.372952098,6.110822574,6.902797158,7.451540833,4.080657663,5.825531251,2.070389328,5.027684877,5.500164679,0,1.996388746
CGGA_1819,8.509497917,6.089582893,7.570007463,4.709842019,7.862637358,8.632522701,4.845991771,3.995484519,5.143230135,8.749266084,9.351866804,4.215678597,7.997066545,9.453887918,11.51734952,8.671151814,7.870118084,8.335747634,4.634593268,5.556122818,1.704871964,5.240695944,6.524189078,6.517748114,3.708187236,3.388189537,2.22342255,4.877253454,4.313245852,0.263034406,5.368069877
CGGA_1820,8.372560386,5.062639828,6.326429487,5.986183363,4.738767837,8.363302512,4.440287821,4.324090516,4.807870078,7.485748821,9.129617889,5.566510756,9.318000426,9.762880293,10.83975493,7.789403226,7.622198279,7.553053253,3.906890596,3.599317794,1.321928095,5.103917211,5.350850805,6.049630768,2.750606505,3.74092756,2.007195501,5.722466024,4.047887329,0.443606651,2.998195503
CGGA_1826,7.361943774,7.391802083,5.364922559,7.93032339,4.802193217,8.793408227,6.483009577,4.489928219,5.497612366,7.376516134,8.781720342,5.894817763,8.920501733,8.660566438,9.964672982,7.519872097,6.723012396,7.581878452,4.801676029,3.969012308,2.137503524,5.388878339,5.922911406,6.03496399,3.578938713,4.550285049,2.560714954,5.468909092,4.572889668,0.189033824,1.575312331
CGGA_1829,7.750204509,7.176522247,5.623223076,5.875288598,2.689299161,7.923684029,4.776630423,4.912649865,4.171527106,5.488000771,8.806227376,5.223036338,6.404630684,8.736841607,9.133399125,6.087674987,6.824004051,7.588939454,3.782408565,2.608809243,1.23878686,6.19711838,5.64038956,5.606442228,3.220329955,2.927896454,1.941106311,4.087462841,4.810443104,0.097610797,2.217230716
CGGA_1833,8.106903128,5.767919586,6.057233635,6.061992154,5.753818443,7.656853854,5.059614856,5.132988043,5.544114402,8.290064939,9.105829957,6.767125077,8.446297591,9.038041037,10.00363034,7.177818155,6.622051819,7.589089313,4.015247774,2.454175893,2.140778656,5.241077458,6.423073879,6.311067102,3.13093087,4.218781168,1.90303827,5.638942669,2.881664619,0.575312331,1.316145742
